task,is_practice,block,trial,target_01,target_02,task_relevance,category,orientation,identity,duration,stim_jit,SOA,SOA_lock,pitch,onset_SOA
prp,0,4,13,face_15,object_16,irrelevant,letter,center,letter_03,1,1.11075311204313,0.116,onset,1100,0.116
prp,0,4,14,face_15,object_16,irrelevant,false_font,center,false_font_05,1,0.763537923612463,0.116,onset,1100,0.116
prp,0,4,15,face_15,object_16,non-target,face,left,face_12,0.5,1.96870096582052,0.232,offset,1000,0.732
prp,0,4,16,face_15,object_16,non-target,face,center,face_17,1.5,1.17583676137535,0.116,onset,1000,0.116
prp,0,4,17,face_15,object_16,irrelevant,letter,left,letter_09,1.5,1.10572505337698,0.232,offset,1100,1.732
prp,0,4,18,face_15,object_16,irrelevant,false_font,right,false_font_06,0.5,1.02122179581963,0,offset,1000,0.5
prp,0,4,19,face_15,object_16,non-target,face,center,face_05,1.5,1.00422042204905,0.116,offset,1000,1.616
prp,0,4,20,face_15,object_16,non-target,object,center,object_06,0.5,0.799110030173212,0.116,onset,1100,0.116
prp,0,4,21,face_15,object_16,non-target,object,center,object_17,1,1.2193200808383,0.466,offset,1100,1.466
prp,0,4,22,face_15,object_16,non-target,face,right,face_01,0.5,0.855132779157629,0,onset,1000,0
prp,0,4,23,face_15,object_16,target,face,right,face_15,0.5,1.56487871672996,0.266,onset,1000,0.266
prp,0,4,24,face_15,object_16,non-target,face,center,face_13,1.5,0.783312402254021,0.232,offset,1000,1.732
prp,0,4,25,face_15,object_16,target,face,center,face_15,1,1.08171293112812,0,offset,1000,1
prp,0,4,26,face_15,object_16,non-target,face,center,face_02,0.5,1.70898958053918,0.466,offset,1000,0.966
prp,0,4,27,face_15,object_16,non-target,object,left,object_19,1,1.38462949072619,0.466,offset,1100,1.466
prp,0,4,28,face_15,object_16,irrelevant,false_font,center,false_font_20,1,0.749407169904455,0.466,offset,1000,1.466
prp,0,4,29,face_15,object_16,irrelevant,letter,right,letter_04,1.5,1.12748825372583,0.466,onset,1100,0.466
prp,0,4,30,face_15,object_16,irrelevant,false_font,left,false_font_07,0.5,1.28597984253064,0.466,onset,1100,0.466
prp,0,4,31,face_15,object_16,irrelevant,letter,center,letter_11,1,1.40596183192481,0.232,offset,1000,1.232
prp,0,4,32,face_15,object_16,non-target,face,left,face_10,1.5,0.84991157079175,0,offset,1100,1.5
prp,0,4,33,face_15,object_16,non-target,face,left,face_04,0.5,0.975047589025067,0.116,offset,1100,0.616
prp,0,4,34,face_15,object_16,irrelevant,letter,left,letter_06,0.5,0.777648887824523,0.466,offset,1000,0.966
prp,0,4,35,face_15,object_16,irrelevant,letter,left,letter_08,1.5,1.16642678747731,0,offset,1100,1.5
prp,0,4,36,face_15,object_16,non-target,face,left,face_05,0.5,0.764168640973791,0.466,offset,1100,0.966
prp,0,5,1,face_19,object_06,target,object,center,object_06,1,1.58373223329059,0.116,offset,1000,1.116
prp,0,5,2,face_19,object_06,non-target,object,right,object_14,1,1.32933324771846,0,offset,1100,1
prp,0,5,3,face_19,object_06,irrelevant,letter,center,letter_12,0.5,1.09187948716815,0.116,onset,1000,0.116
prp,0,5,4,face_19,object_06,irrelevant,letter,right,letter_06,0.5,0.866468037146737,0.232,onset,1100,0.232
prp,0,5,5,face_19,object_06,irrelevant,letter,left,letter_14,0.5,0.842673735570233,0.232,offset,1100,0.732
prp,0,5,6,face_19,object_06,non-target,face,right,face_06,1,1.57669280028587,0.466,offset,1000,1.466
prp,0,5,7,face_19,object_06,non-target,object,center,object_04,1,0.714569616508674,0.116,onset,1000,0.116
prp,0,5,8,face_19,object_06,non-target,object,right,object_16,1,0.881604631373018,0,onset,1000,0
prp,0,5,9,face_19,object_06,irrelevant,letter,center,letter_06,1.5,0.844752933903674,0.232,offset,1000,1.732
prp,0,5,10,face_19,object_06,irrelevant,false_font,right,false_font_07,1.5,1.19489770803544,0.116,onset,1100,0.116
prp,0,5,11,face_19,object_06,irrelevant,letter,center,letter_17,1,1.77245845945731,0.466,offset,1100,1.466
prp,0,5,12,face_19,object_06,irrelevant,letter,left,letter_03,0.5,0.788245973020739,0,onset,1000,0
prp,0,5,13,face_19,object_06,irrelevant,false_font,center,false_font_16,0.5,0.866968535238415,0.232,offset,1000,0.732
prp,0,5,14,face_19,object_06,non-target,face,center,face_18,1,1.23097157097304,0.466,onset,1100,0.466
prp,0,5,15,face_19,object_06,irrelevant,false_font,center,false_font_05,0.5,0.861102442776166,0.232,onset,1000,0.232
prp,0,5,16,face_19,object_06,non-target,object,right,object_01,1.5,1.11248337534524,0.466,onset,1100,0.466
prp,0,5,17,face_19,object_06,non-target,object,right,object_19,1,1.65017540745654,0.466,onset,1000,0.466
prp,0,5,18,face_19,object_06,non-target,object,right,object_18,1.5,1.77945914149677,0.116,offset,1000,1.616
prp,0,5,19,face_19,object_06,non-target,object,left,object_11,0.5,0.714725079962862,0.232,offset,1000,0.732
prp,0,5,20,face_19,object_06,non-target,face,center,face_13,1,1.31629018382129,0.466,offset,1100,1.466
prp,0,5,21,face_19,object_06,irrelevant,false_font,center,false_font_08,0.5,1.17892396067169,0.466,onset,1100,0.466
prp,0,5,22,face_19,object_06,non-target,face,left,face_02,1,0.886706734232117,0,onset,1000,0
prp,0,5,23,face_19,object_06,irrelevant,letter,center,letter_16,1.5,1.76541598911938,0.232,onset,1000,0.232
prp,0,5,24,face_19,object_06,non-target,face,center,face_01,1.5,0.744449574962419,0.232,onset,1100,0.232
prp,0,5,25,face_19,object_06,irrelevant,false_font,right,false_font_12,0.5,0.72734545369266,0,onset,1100,0
prp,0,5,26,face_19,object_06,irrelevant,false_font,right,false_font_01,1,0.82385409351136,0.116,onset,1000,0.116
prp,0,5,27,face_19,object_06,irrelevant,letter,center,letter_03,1.5,1.42904298931846,0.232,onset,1000,0.232
prp,0,5,28,face_19,object_06,non-target,face,left,face_20,1.5,1.39446265624379,0.466,offset,1100,1.966
prp,0,5,29,face_19,object_06,target,face,left,face_19,1.5,0.879031047908197,0,onset,1000,0
prp,0,5,30,face_19,object_06,target,object,center,object_06,1,1.75054513863033,0,onset,1100,0
prp,0,5,31,face_19,object_06,target,face,center,face_19,1,1.27723884844874,0.266,offset,1000,1.266
prp,0,5,32,face_19,object_06,non-target,face,center,face_09,1,0.89207479846374,0.116,offset,1100,1.116
prp,0,5,33,face_19,object_06,irrelevant,letter,left,letter_10,1,1.80237112255981,0,offset,1000,1
prp,0,5,34,face_19,object_06,target,object,center,object_06,1,1.15329039008676,0.266,offset,1100,1.266
prp,0,5,35,face_19,object_06,non-target,object,left,object_20,1.5,0.8310668765602,0.466,offset,1100,1.966
prp,0,5,36,face_19,object_06,non-target,object,right,object_09,1,0.726861422866838,0,offset,1000,1
prp,0,5,37,face_19,object_06,irrelevant,false_font,left,false_font_17,0.5,0.859016576170422,0.466,offset,1100,0.966
prp,0,6,1,face_03,object_19,non-target,face,right,face_20,1.5,1.87676023678342,0.116,onset,1100,0.116
prp,0,6,2,face_03,object_19,non-target,face,right,face_15,1,0.824806891040433,0.116,offset,1100,1.116
prp,0,6,3,face_03,object_19,target,object,center,object_19,0.5,0.728803810613072,0.466,offset,1000,0.966
prp,0,6,4,face_03,object_19,non-target,face,center,face_06,1,0.930169577102786,0.232,offset,1100,1.232
prp,0,6,5,face_03,object_19,non-target,face,center,face_19,1,1.96477178232975,0.232,onset,1000,0.232
prp,0,6,6,face_03,object_19,irrelevant,false_font,center,false_font_11,1.5,0.765091411925059,0.466,onset,1000,0.466
prp,0,6,7,face_03,object_19,target,object,center,object_19,1,1.17790179345731,0.466,onset,1100,0.466
prp,0,6,8,face_03,object_19,non-target,face,right,face_17,1,0.710522012909783,0.232,onset,1000,0.232
prp,0,6,9,face_03,object_19,non-target,object,center,object_14,0.5,0.991148904378109,0.466,onset,1100,0.466
prp,0,6,10,face_03,object_19,non-target,object,center,object_16,0.5,1.35698879911229,0.116,offset,1100,0.616
prp,0,6,11,face_03,object_19,irrelevant,false_font,center,false_font_17,0.5,1.52422932219844,0.232,onset,1100,0.232
prp,0,6,12,face_03,object_19,irrelevant,false_font,left,false_font_18,1.5,0.898345102503504,0.232,offset,1100,1.732
prp,0,6,13,face_03,object_19,non-target,face,right,face_10,0.5,1.57320323143956,0,offset,1100,0.5
prp,0,6,14,face_03,object_19,target,face,center,face_03,1,1.01640576177496,0.466,offset,1000,1.466
prp,0,6,15,face_03,object_19,irrelevant,letter,center,letter_17,1,1.18987894949372,0.116,offset,1000,1.116
prp,0,6,16,face_03,object_19,irrelevant,false_font,left,false_font_16,1,1.37053414549327,0,onset,1000,0
prp,0,6,17,face_03,object_19,non-target,object,left,object_18,1.5,1.4217078597051,0.116,offset,1100,1.616
prp,0,6,18,face_03,object_19,irrelevant,false_font,center,false_font_07,0.5,1.31865416533987,0.466,offset,1000,0.966
prp,0,6,19,face_03,object_19,irrelevant,false_font,right,false_font_19,1,1.46563556004485,0.466,offset,1100,1.466
prp,0,6,20,face_03,object_19,irrelevant,false_font,right,false_font_06,1,0.767179528176359,0,offset,1100,1
prp,0,6,21,face_03,object_19,irrelevant,false_font,left,false_font_05,1.5,1.20121531369105,0.116,onset,1100,0.116
prp,0,6,22,face_03,object_19,non-target,face,right,face_16,0.5,1.73672327072929,0.466,offset,1000,0.966
prp,0,6,23,face_03,object_19,irrelevant,false_font,left,false_font_07,1,1.99317630011593,0.116,offset,1100,1.116
prp,0,6,24,face_03,object_19,irrelevant,letter,center,letter_01,1,1.08885121621463,0,onset,1100,0
prp,0,6,25,face_03,object_19,irrelevant,letter,right,letter_02,1.5,1.02739563759585,0.466,onset,1000,0.466
prp,0,6,26,face_03,object_19,irrelevant,letter,center,letter_09,0.5,0.745319613703015,0.232,offset,1000,0.732
prp,0,6,27,face_03,object_19,non-target,object,center,object_17,0.5,1.5685174534872,0.466,onset,1000,0.466
prp,0,6,28,face_03,object_19,non-target,object,right,object_09,0.5,1.01993513647366,0.466,onset,1000,0.466
prp,0,6,29,face_03,object_19,irrelevant,letter,right,letter_13,1.5,0.885936339843716,0.116,offset,1000,1.616
prp,0,6,30,face_03,object_19,non-target,object,right,object_18,0.5,0.850212167487613,0,offset,1100,0.5
prp,0,6,31,face_03,object_19,non-target,object,left,object_17,1,0.843498068436874,0,onset,1100,0
prp,0,6,32,face_03,object_19,non-target,object,center,object_09,1,1.05586286359361,0.116,onset,1000,0.116
prp,0,6,33,face_03,object_19,irrelevant,letter,center,letter_19,1,1.90739342973143,0,onset,1000,0
prp,0,6,34,face_03,object_19,irrelevant,false_font,center,false_font_04,0.5,1.1854295662755,0.116,offset,1000,0.616
prp,0,6,35,face_03,object_19,non-target,object,center,object_10,1.5,1.22133162013825,0.466,offset,1100,1.966
prp,0,7,1,letter_10,false_font_19,irrelevant,face,center,face_09,1,1.56878443635996,0,offset,1000,1
prp,0,7,2,letter_10,false_font_19,irrelevant,object,right,object_18,0.5,1.17513162935676,0.466,offset,1100,0.966
prp,0,7,3,letter_10,false_font_19,non-target,letter,right,letter_14,1.5,0.961317417341038,0,offset,1000,1.5
prp,0,7,4,letter_10,false_font_19,non-target,letter,right,letter_02,1,1.20343621148801,0.232,offset,1000,1.232
prp,0,7,5,letter_10,false_font_19,irrelevant,object,center,object_18,0.5,1.50035851900087,0,onset,1100,0
prp,0,7,6,letter_10,false_font_19,non-target,false_font,left,false_font_14,1,1.19500109470514,0,offset,1100,1
prp,0,7,7,letter_10,false_font_19,irrelevant,object,right,object_03,1,0.743945929776816,0.116,onset,1000,0.116
prp,0,7,8,letter_10,false_font_19,irrelevant,face,left,face_17,0.5,0.838251400477658,0.466,onset,1100,0.466
prp,0,7,9,letter_10,false_font_19,non-target,false_font,right,false_font_17,0.5,0.789778169924545,0.116,offset,1100,0.616
prp,0,7,10,letter_10,false_font_19,non-target,false_font,left,false_font_10,1.5,0.944177193716913,0.232,onset,1100,0.232
prp,0,7,11,letter_10,false_font_19,non-target,false_font,center,false_font_17,1,1.17173971069337,0,offset,1100,1
prp,0,7,12,letter_10,false_font_19,non-target,false_font,right,false_font_15,1.5,1.76784500769856,0,offset,1100,1.5
prp,0,7,13,letter_10,false_font_19,non-target,letter,center,letter_11,0.5,1.43099444480465,0.116,offset,1100,0.616
prp,0,7,14,letter_10,false_font_19,non-target,letter,left,letter_16,1,0.876010701383427,0.116,onset,1000,0.116
prp,0,7,15,letter_10,false_font_19,irrelevant,object,center,object_15,0.5,0.930244414869816,0.232,onset,1100,0.232
prp,0,7,16,letter_10,false_font_19,non-target,false_font,left,false_font_18,1.5,1.43937744062467,0,onset,1100,0
prp,0,7,17,letter_10,false_font_19,irrelevant,face,center,face_08,1.5,1.03893899283729,0,offset,1100,1.5
prp,0,7,18,letter_10,false_font_19,non-target,false_font,left,false_font_12,1.5,0.902971945668426,0.232,offset,1000,1.732
prp,0,7,19,letter_10,false_font_19,non-target,letter,right,letter_02,1.5,1.59236958571965,0.466,offset,1000,1.966
prp,0,7,20,letter_10,false_font_19,irrelevant,object,center,object_10,1.5,1.03656360240478,0.232,onset,1100,0.232
prp,0,7,21,letter_10,false_font_19,irrelevant,object,left,object_08,1.5,1.40412337033675,0.116,onset,1000,0.116
prp,0,7,22,letter_10,false_font_19,irrelevant,object,left,object_07,1.5,0.867826495622661,0,offset,1100,1.5
prp,0,7,23,letter_10,false_font_19,target,false_font,left,false_font_19,1.5,1.12943450385839,0,offset,1000,1.5
prp,0,7,24,letter_10,false_font_19,irrelevant,object,center,object_02,0.5,0.854847152866155,0,onset,1100,0
prp,0,7,25,letter_10,false_font_19,irrelevant,face,right,face_18,0.5,1.12944056674988,0,offset,1000,0.5
prp,0,7,26,letter_10,false_font_19,target,false_font,right,false_font_19,0.5,0.785769518672384,0.466,offset,1000,0.966
prp,0,7,27,letter_10,false_font_19,non-target,letter,center,letter_12,1.5,1.3107910248332,0.232,onset,1100,0.232
prp,0,7,28,letter_10,false_font_19,target,letter,center,letter_10,1,1.63779529991035,0,offset,1000,1
prp,0,7,29,letter_10,false_font_19,target,letter,left,letter_10,1.5,0.705602108516273,0.466,onset,1100,0.466
prp,0,7,30,letter_10,false_font_19,non-target,false_font,center,false_font_01,1.5,0.778752540577921,0.232,offset,1100,1.732
prp,0,7,31,letter_10,false_font_19,irrelevant,object,center,object_04,1.5,0.999641956665498,0,offset,1000,1.5
prp,0,7,32,letter_10,false_font_19,irrelevant,object,center,object_17,0.5,0.872221750231554,0.232,offset,1100,0.732
prp,0,7,33,letter_10,false_font_19,non-target,false_font,center,false_font_02,0.5,0.802065188037476,0,offset,1000,0.5
prp,0,7,34,letter_10,false_font_19,irrelevant,face,left,face_16,0.5,1.43335260510434,0.116,onset,1000,0.116
prp,0,7,35,letter_10,false_font_19,non-target,letter,right,letter_05,0.5,1.56496512399123,0.116,offset,1000,0.616
prp,0,7,36,letter_10,false_font_19,irrelevant,face,center,face_06,0.5,0.78616848907511,0.116,offset,1100,0.616
prp,0,8,1,letter_11,false_font_06,irrelevant,face,center,face_07,1,1.77066884551008,0.116,offset,1100,1.116
prp,0,8,2,letter_11,false_font_06,irrelevant,object,center,object_19,1.5,1.19896338269024,0.116,offset,1000,1.616
prp,0,8,3,letter_11,false_font_06,non-target,false_font,left,false_font_12,1,1.65339826922212,0.466,offset,1100,1.466
prp,0,8,4,letter_11,false_font_06,irrelevant,object,center,object_06,0.5,0.779590487573685,0.232,offset,1000,0.732
prp,0,8,5,letter_11,false_font_06,non-target,letter,left,letter_13,0.5,1.54534920206614,0,offset,1000,0.5
prp,0,8,6,letter_11,false_font_06,target,letter,center,letter_11,1,0.753055923085241,0.116,offset,1000,1.116
prp,0,8,7,letter_11,false_font_06,target,false_font,center,false_font_06,1.5,0.918417340547023,0.466,onset,1000,0.466
prp,0,8,8,letter_11,false_font_06,non-target,false_font,left,false_font_18,0.5,0.71458957480701,0,onset,1000,0
prp,0,8,9,letter_11,false_font_06,irrelevant,face,right,face_03,1.5,1.80860493521149,0.116,offset,1000,1.616
prp,0,8,10,letter_11,false_font_06,non-target,letter,right,letter_18,0.5,1.44309274254812,0.116,onset,1000,0.116
prp,0,8,11,letter_11,false_font_06,irrelevant,object,left,object_04,1,1.72984134097757,0.116,onset,1000,0.116
prp,0,8,12,letter_11,false_font_06,irrelevant,face,center,face_02,1.5,0.743251484688093,0.466,onset,1100,0.466
prp,0,8,13,letter_11,false_font_06,irrelevant,face,center,face_20,1,1.46793578338494,0.232,onset,1000,0.232
prp,0,8,14,letter_11,false_font_06,non-target,letter,left,letter_07,1,1.07622620841913,0.232,offset,1100,1.232
prp,0,8,15,letter_11,false_font_06,irrelevant,face,right,face_06,0.5,1.51448451679847,0,onset,1000,0
prp,0,8,16,letter_11,false_font_06,non-target,false_font,left,false_font_04,1,1.12149740720322,0.466,onset,1100,0.466
prp,0,8,17,letter_11,false_font_06,non-target,false_font,right,false_font_09,1,0.761628913542951,0.232,offset,1100,1.232
prp,0,8,18,letter_11,false_font_06,non-target,letter,center,letter_01,1,1.11714944762873,0.116,onset,1100,0.116
prp,0,8,19,letter_11,false_font_06,target,false_font,center,false_font_06,1,1.4469964481058,0.116,onset,1100,0.116
prp,0,8,20,letter_11,false_font_06,irrelevant,face,center,face_15,1.5,1.631023492371,0,onset,1100,0
prp,0,8,21,letter_11,false_font_06,irrelevant,object,left,object_08,1,1.08145099155784,0.116,offset,1100,1.116
prp,0,8,22,letter_11,false_font_06,non-target,letter,right,letter_15,1,1.21579945780696,0.466,offset,1100,1.466
prp,0,8,23,letter_11,false_font_06,irrelevant,object,center,object_16,1.5,0.913960459333251,0.232,offset,1100,1.732
prp,0,8,24,letter_11,false_font_06,irrelevant,object,right,object_20,1.5,1.55729495067535,0.116,offset,1100,1.616
prp,0,8,25,letter_11,false_font_06,irrelevant,object,right,object_02,0.5,1.58018068802677,0,offset,1100,0.5
prp,0,8,26,letter_11,false_font_06,irrelevant,object,left,object_02,1,0.707045774213965,0.466,onset,1100,0.466
prp,0,8,27,letter_11,false_font_06,non-target,false_font,center,false_font_12,0.5,1.54850397032527,0,onset,1000,0
prp,0,8,28,letter_11,false_font_06,non-target,false_font,center,false_font_13,1.5,1.48484851467327,0,onset,1000,0
prp,0,8,29,letter_11,false_font_06,non-target,false_font,center,false_font_15,1.5,0.902513169998366,0.116,offset,1000,1.616
prp,0,8,30,letter_11,false_font_06,non-target,false_font,right,false_font_02,1.5,0.70599894594067,0,offset,1000,1.5
prp,0,8,31,letter_11,false_font_06,non-target,letter,right,letter_15,1.5,1.21655873010019,0.232,offset,1000,1.732
prp,0,8,32,letter_11,false_font_06,non-target,false_font,left,false_font_13,0.5,1.08142348735408,0,offset,1100,0.5
prp,0,8,33,letter_11,false_font_06,irrelevant,face,left,face_07,1.5,0.875110497052331,0.466,onset,1100,0.466
prp,0,8,34,letter_11,false_font_06,non-target,letter,center,letter_15,1.5,1.92195049518586,0.232,onset,1000,0.232
prp,0,8,35,letter_11,false_font_06,irrelevant,face,right,face_19,1,1.21320493139481,0.232,onset,1000,0.232
prp,0,9,1,letter_19,false_font_01,irrelevant,face,left,face_06,0.5,1.54167436340881,0,offset,1100,0.5
prp,0,9,2,letter_19,false_font_01,non-target,false_font,center,false_font_18,1.5,0.974496594788292,0.232,onset,1100,0.232
